date,title,link
2012-07-12,立法會：律政司司長恢復二讀辯論《２０１０年法律執業者（修訂）條例草案》致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120548.htm
2012-07-12,赤柱監獄在囚人士襲擊職員,http://www.info.gov.hk/gia/general/201207/12/P201207120640.htm
2012-07-12,尋回失蹤男子,http://www.info.gov.hk/gia/general/201207/12/P201207120621.htm
2012-07-12,英國中學生獲獎勵來港修讀大學暑期課程（附圖）,http://www.info.gov.hk/gia/general/201207/12/P201207120532.htm
2012-07-12,行政長官與問責團隊第三度到地區聽取民意,http://www.info.gov.hk/gia/general/201207/12/P201207120560.htm
2012-07-12,葵涌醫院急性腸胃炎群組個案,http://www.info.gov.hk/gia/general/201207/12/P201207120542.htm
2012-07-12,政府發表聲明,http://www.info.gov.hk/gia/general/201207/12/P201207120545.htm
2012-07-12,「全民運動日２０１２」舉辦奧運特色活動,http://www.info.gov.hk/gia/general/201207/12/P201207120549.htm
2012-07-12,政務司司長出席「香港廣東社團總會慶祝香港回歸祖國十五周年暨創會十六周年酒會」致辭全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/12/P201207120304.htm
2012-07-12,立法會：財經事務及庫務局局長在《公司條例草案》全體委員會審議階段就動議增補第６６４Ａ及６６５Ａ條的回應發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120519.htm
2012-07-12,立法會：財經事務及庫務局局長就《２０１２年稅務（修訂）條例草案》恢復二讀辯論致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120459.htm
2012-07-12,秦朝文物大展結合嶄新科技　給觀眾帶來全新展覽體驗（附圖／短片）,http://www.info.gov.hk/gia/general/201207/12/P201207120391.htm
2012-07-12,二十一名青少年獲選滅罪大使將赴加拿大訪問（附圖）,http://www.info.gov.hk/gia/general/201207/12/P201207120498.htm
2012-07-12,政府歡迎立法會通過《公司條例草案》,http://www.info.gov.hk/gia/general/201207/12/P201207120482.htm
2012-07-12,勞工及福利局局長建造業安全分享會暨頒獎典禮二○一二致辭（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120210.htm
2012-07-12,立法會：財經事務及庫務局局長在《公司條例草案》全體委員會審議階段動議二讀第６６４Ａ及６６５Ａ條致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120438.htm
2012-07-12,懲教人員制服在囚人士時受傷,http://www.info.gov.hk/gia/general/201207/12/P201207120461.htm
2012-07-12,生防護中心調查兒童感染腸病毒嚴重個案,http://www.info.gov.hk/gia/general/201207/12/P201207120442.htm
2012-07-12,行政長官主持海洋公園冰極天地開幕典禮致辭全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/12/P201207120265.htm
2012-07-12,民政事務總署開放夜間臨時避暑中心,http://www.info.gov.hk/gia/general/201207/12/P201207120455.htm
2012-07-12,行政長官海洋公園會見傳媒談話全文（只有中文）（附短片）,http://www.info.gov.hk/gia/general/201207/12/P201207120465.htm
2012-07-12,立法會：財經事務及庫務局局長在《公司條例草案》全體委員會審議階段就第３９９條合併辯論回應發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120431.htm
2012-07-12,港匯指數,http://www.info.gov.hk/gia/general/201207/12/P201207120241.htm
2012-07-12,明愛醫院難辨梭菌個案組群,http://www.info.gov.hk/gia/general/201207/12/P201207120408.htm
2012-07-12,政府就法庭對未服監禁刑罰人士成為立法會選舉候選人的資格而作出的裁決的聲明,http://www.info.gov.hk/gia/general/201207/12/P201207120375.htm
2012-07-12,高層官員任命（附圖）,http://www.info.gov.hk/gia/general/201207/12/P201207120305.htm
2012-07-12,環保署公布六月份檢控數字,http://www.info.gov.hk/gia/general/201207/12/P201207110476.htm
2012-07-12,律政司發表聲明,http://www.info.gov.hk/gia/general/201207/12/P201207120385.htm
2012-07-12,「資料一線通」網站加強服務　推動公共資料增值再用,http://www.info.gov.hk/gia/general/201207/12/P201207120312.htm
2012-07-12,自訂車輛登記號碼拍賣將於本周六舉行,http://www.info.gov.hk/gia/general/201207/12/P201207120224.htm
2012-07-12,財政司司長暫時處理發展局局長工作,http://www.info.gov.hk/gia/general/201207/12/P201207120357.htm
2012-07-12,警方呼籲市民提供深水失蹤男子消息（附圖）,http://www.info.gov.hk/gia/general/201207/12/P201207120337.htm
2012-07-12,音樂事務處外展課程招生　新增四項課程,http://www.info.gov.hk/gia/general/201207/12/P201207120313.htm
2012-07-12,四擊頭舉行「擊樂‧交響」周年音樂會,http://www.info.gov.hk/gia/general/201207/12/P201207110501.htm
2012-07-12,城門郊野公園遊客中心本周六重新開放（附圖）,http://www.info.gov.hk/gia/general/201207/12/P201207120209.htm
2012-07-12,立法會：財經事務及庫務局局長在《公司條例草案》全體委員會審議階段就第３９９條合併辯論首次發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/12/P201207120214.htm
2012-07-12,發行特別郵票－「２０１２年倫敦第３０屆奧林匹克運動會」（附圖）,http://www.info.gov.hk/gia/general/201207/12/P201207090238.htm
2012-07-12,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/12/P201207120203.htm
2012-07-12,僱主應評估僱員中暑的風險,http://www.info.gov.hk/gia/general/201207/12/P201207110638.htm
2012-07-12,酷熱天氣警告已發出,http://www.info.gov.hk/gia/general/201207/12/P201207110636.htm
2012-07-13,葵涌醫院急性腸胃炎群組個案,http://www.info.gov.hk/gia/general/201207/13/P201207130603.htm
2012-07-13,警方呼籲市民提供秀茂坪失蹤女子消息（附圖）,http://www.info.gov.hk/gia/general/201207/13/P201207130591.htm
2012-07-13,香港文化博物館最新展覽以人像攝影講社會故事（附圖）,http://www.info.gov.hk/gia/general/201207/13/P201207130386.htm
2012-07-13,屯門醫院抗萬古霉素腸道鏈球菌個案組群,http://www.info.gov.hk/gia/general/201207/13/P201207130520.htm
2012-07-13,柬埔寨不明疾病的聯合調查結果,http://www.info.gov.hk/gia/general/201207/13/P201207130551.htm
2012-07-13,能源諮詢委員會任命,http://www.info.gov.hk/gia/general/201207/13/P201207130555.htm
2012-07-13,有關含被禁用西藥成分減肥產品的警告（附圖）,http://www.info.gov.hk/gia/general/201207/13/P201207130542.htm
2012-07-13,立法會會議,http://www.info.gov.hk/gia/general/201207/13/P201207130488.htm
2012-07-13,消防處從沒阻撓工會採取工業行動,http://www.info.gov.hk/gia/general/201207/13/P201207130409.htm
2012-07-13,外匯基金分析帳目,http://www.info.gov.hk/gia/general/201207/13/P201207130438.htm
2012-07-13,三份分區計劃大綱核准圖發還城規會修訂,http://www.info.gov.hk/gia/general/201207/13/P201207130241.htm
2012-07-13,金管局調查雷曼兄弟相關個案的進展,http://www.info.gov.hk/gia/general/201207/13/P201207130433.htm
2012-07-13,東丫及北丫發展審批地區草圖獲核准,http://www.info.gov.hk/gia/general/201207/13/P201207130236.htm
2012-07-13,茅坪發展審批地區草圖獲核准,http://www.info.gov.hk/gia/general/201207/13/P201207130234.htm
2012-07-13,公布環境影響評估名單,http://www.info.gov.hk/gia/general/201207/13/P201207130416.htm
2012-07-13,港匯指數,http://www.info.gov.hk/gia/general/201207/13/P201207130150.htm
2012-07-13,荔枝窩、小灘及三椏村發展審批地區草圖獲核准,http://www.info.gov.hk/gia/general/201207/13/P201207130228.htm
2012-07-13,政府公布中央政策組首席顧問任命,http://www.info.gov.hk/gia/general/201207/13/P201207130399.htm
2012-07-13,高流灣發展審批地區草圖獲核准,http://www.info.gov.hk/gia/general/201207/13/P201207130221.htm
2012-07-13,研討會提供數據中心發展的最新資訊（附圖）,http://www.info.gov.hk/gia/general/201207/13/P201207130394.htm
2012-07-13,食安中心下月採用更嚴謹放射性核素含量標準檢測進口瓶裝食水,http://www.info.gov.hk/gia/general/201207/13/P201207130380.htm
2012-07-13,何文田分區計劃大綱草圖獲核准,http://www.info.gov.hk/gia/general/201207/13/P201207130200.htm
2012-07-13,太平洋經濟合作香港委員會第四十九次會議,http://www.info.gov.hk/gia/general/201207/13/P201207130383.htm
2012-07-13,新界西社區專題嘉年華《你‧想‧點》周六元朗劇院大道及劇院大堂舉行,http://www.info.gov.hk/gia/general/201207/13/P201207130371.htm
2012-07-13,環保署公布泳灘等級,http://www.info.gov.hk/gia/general/201207/13/P201207120405.htm
2012-07-13,教育局製作「７２０三寶」助中學文憑試考生迎接放榜日,http://www.info.gov.hk/gia/general/201207/13/P201207120518.htm
2012-07-13,立法會：保安局局長就《２０１１年入境（修訂）條例草案》修正第７條（政府修正案及吳靄儀議員修正案）回應全文（只有中文）,http://www.info.gov.hk/gia/general/201207/13/P201207130342.htm
2012-07-13,立法會：保安局局長就《２０１１年入境（修訂）條例草案》動議修正第７條（政府修正案及吳靄儀議員修正案）合併辯論發言（只有中文）,http://www.info.gov.hk/gia/general/201207/13/P201207130340.htm
2012-07-13,立法會：保安局局長就《２０１１年入境（修訂）條例草案》動議修正第４、１０、１２、１３及１４條的回應全文（只有中文）,http://www.info.gov.hk/gia/general/201207/13/P201207130338.htm
2012-07-13,立法會：保安局局長就《２０１１年入境（修訂）條例草案》動議修正第４、１０、１２、１３及１４條發言（只有中文）,http://www.info.gov.hk/gia/general/201207/13/P201207130295.htm
2012-07-13,立法會：保安局局長動議恢復二讀辯論《２０１１年入境（修訂）條例草案》致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/13/P201207130294.htm
2012-07-13,民航處就去年九月十八日發生的客機低於標準間距事故完成調查,http://www.info.gov.hk/gia/general/201207/13/P201207130199.htm
2012-07-13,「粉嶺公路擴闊工程－泰亨至和合石交匯處」合約招標,http://www.info.gov.hk/gia/general/201207/13/P201207130226.htm
2012-07-13,危險藥物條例的修訂明日生效,http://www.info.gov.hk/gia/general/201207/13/P201207130237.htm
2012-07-13,社署就推行「廣東計劃」招標,http://www.info.gov.hk/gia/general/201207/13/P201207120472.htm
2012-07-13,勞工處舉辦《僱傭條例》、《最低工資條例》及「家庭友善僱傭措施」展覽會,http://www.info.gov.hk/gia/general/201207/13/P201207130206.htm
2012-07-13,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/13/P201207130198.htm
2012-07-14,葵涌醫院急性腸胃炎群組個案,http://www.info.gov.hk/gia/general/201207/14/P201207140526.htm
2012-07-14,食物及生局局長談李旺陽事件（只有中文）,http://www.info.gov.hk/gia/general/201207/14/P201207140462.htm
2012-07-14,「遊園探境：埔．觸．地平線」展覽為大埔海濱公園注入藝術色彩（附圖）,http://www.info.gov.hk/gia/general/201207/14/P201207130538.htm
2012-07-14,教育局局長與傳媒談話內容（只有中文）,http://www.info.gov.hk/gia/general/201207/14/P201207140334.htm
2012-07-14,尋回失蹤女子,http://www.info.gov.hk/gia/general/201207/14/P201207140317.htm
2012-07-14,泳灘懸掛紅旗（二）,http://www.info.gov.hk/gia/general/201207/14/P201207140275.htm
2012-07-14,明日賽馬日沙田特別交通措施,http://www.info.gov.hk/gia/general/201207/14/P201207130267.htm
2012-07-14,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/14/P201207140192.htm
2012-07-14,升旗儀式取消,http://www.info.gov.hk/gia/general/201207/14/P201207140182.htm
2012-07-14,星期六全港賣旗日,http://www.info.gov.hk/gia/general/201207/14/P201207130227.htm
2012-07-15,商務及經濟發展局局長和保安局局長北區會見傳媒談話全文（只有中文）（附圖）,http://www.info.gov.hk/gia/general/201207/15/P201207150512.htm
2012-07-15,財政司司長會見傳媒談話全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/15/P201207150430.htm
2012-07-15,葵涌醫院急性腸胃炎群組個案,http://www.info.gov.hk/gia/general/201207/15/P201207150435.htm
2012-07-15,懲教人員堵截毒品流入懲教院所,http://www.info.gov.hk/gia/general/201207/15/P201207150413.htm
2012-07-15,民政事務總署開放夜間臨時避暑中心,http://www.info.gov.hk/gia/general/201207/15/P201207150406.htm
2012-07-15,行政長官和食物及生局局長深水會見傳媒談話全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/15/P201207150368.htm
2012-07-15,政務司司長荃灣會見傳媒談話全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/15/P201207150355.htm
2012-07-15,道路安全議會宣傳活動推廣單車安全,http://www.info.gov.hk/gia/general/201207/15/P201207130517.htm
2012-07-15,屯門醫院抗萬古霉素腸道鏈球菌個案組群,http://www.info.gov.hk/gia/general/201207/15/P201207150336.htm
2012-07-15,濕地公園車位已泊滿,http://www.info.gov.hk/gia/general/201207/15/P201207150270.htm
2012-07-15,民政事務總署開放臨時避暑中心,http://www.info.gov.hk/gia/general/201207/15/P201207150242.htm
2012-07-15,全力以赴副學士生創前程,http://www.info.gov.hk/gia/general/201207/15/P201207130515.htm
2012-07-15,註冊公司數目接近一百萬間,http://www.info.gov.hk/gia/general/201207/15/P201207130526.htm
2012-07-15,酒牌局周二舉行會議,http://www.info.gov.hk/gia/general/201207/15/P201207130463.htm
2012-07-15,賽馬日沙田特別交通措施,http://www.info.gov.hk/gia/general/201207/15/P201207130270.htm
2012-07-15,僱主應評估僱員中暑的風險,http://www.info.gov.hk/gia/general/201207/15/P201207150186.htm
2012-07-15,酷熱天氣警告已發出,http://www.info.gov.hk/gia/general/201207/15/P201207150182.htm
2012-07-15,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/15/P201207150161.htm
2012-07-16,港島總區交通日,http://www.info.gov.hk/gia/general/201207/16/P201207160627.htm
2012-07-16,運輸及房屋局局長聯合記者會開場發言（附短片）,http://www.info.gov.hk/gia/general/201207/16/P201207160553.htm
2012-07-16,行政長官答問會答問全文（五）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160574.htm
2012-07-16,勞工及福利局局長聯合記者會開場發言（附短片）,http://www.info.gov.hk/gia/general/201207/16/P201207160533.htm
2012-07-16,男子因載客取酬被判入獄及罰款,http://www.info.gov.hk/gia/general/201207/16/P201207160580.htm
2012-07-16,行政長官答問會答問全文（四）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160549.htm
2012-07-16,政務司司長出席深圳前海深港現代服務業合作區政策宣講暨招商推介會致辭全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/16/P201207160528.htm
2012-07-16,行政長官答問會答問全文（三）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160545.htm
2012-07-16,民政事務局局長出席聯合記者會開場發言（附短片）,http://www.info.gov.hk/gia/general/201207/16/P201207160493.htm
2012-07-16,東區尤德夫人那打素醫院疥瘡個案組群,http://www.info.gov.hk/gia/general/201207/16/P201207160435.htm
2012-07-16,食物及生局局長聯合記者會開場發言（附短片）,http://www.info.gov.hk/gia/general/201207/16/P201207160482.htm
2012-07-16,立法會：商務及經濟發展局局長動議恢復二讀辯論《２０１２年商品說明（不良營商手法）（修訂）條例草案》致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160484.htm
2012-07-16,政府委任離職公務員就業申請諮詢委員會委員,http://www.info.gov.hk/gia/general/201207/16/P201207160492.htm
2012-07-16,「無啦謂勁架勢發明隊」大膽發明激發觀眾的創意神經（附圖）,http://www.info.gov.hk/gia/general/201207/16/P201207160395.htm
2012-07-16,行政長官答問會答問全文（二）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160467.htm
2012-07-16,行政長官答問會答問全文（一）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160433.htm
2012-07-16,生防護中心調查第五病爆發,http://www.info.gov.hk/gia/general/201207/16/P201207160407.htm
2012-07-16,二○一二年第二季註冊的契約修訂、換地及私人協約批地個案,http://www.info.gov.hk/gia/general/201207/16/P201207160345.htm
2012-07-16,民政事務總署開放夜間臨時避暑中心,http://www.info.gov.hk/gia/general/201207/16/P201207160416.htm
2012-07-16,五百年弋陽腔　贛劇經典劇目在港公演,http://www.info.gov.hk/gia/general/201207/16/P201207160406.htm
2012-07-16,於二○一四年到期的通脹掛債券系列的第二個付息日息率,http://www.info.gov.hk/gia/general/201207/16/P201207160358.htm
2012-07-16,港匯指數,http://www.info.gov.hk/gia/general/201207/16/P201207160212.htm
2012-07-16,行政長官於立法會答問會開場發言（只有中文）（附短片）,http://www.info.gov.hk/gia/general/201207/16/P201207160375.htm
2012-07-16,「香港書展２０１２」的特別交通及運輸安排,http://www.info.gov.hk/gia/general/201207/16/P201207160289.htm
2012-07-16,立法會：署理發展局局長就《２０１１年建築物法例（修訂）條例草案》動議三讀發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160298.htm
2012-07-16,立法會：署理發展局局長在全體委員會審議階段就《２０１１年建築物法例（修訂）條例草案》動議二讀新訂的條文及標題的發言全文（二）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160295.htm
2012-07-16,立法會：署理發展局局長在全體委員會審議階段動議修正《２０１１年建築物法例（修訂）條例草案》發言全文（一）（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160290.htm
2012-07-16,立法會：署理發展局局長就《２０１１年建築物法例（修訂）條例草案》恢復二讀辯論發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160287.htm
2012-07-16,商務及經濟發展局常任秘書長（工商及旅遊）在「２０１２中國投資政策研討會」致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/16/P201207160280.htm
2012-07-16,電影局助業界開拓廣東省粵語市場和培育人才,http://www.info.gov.hk/gia/general/201207/16/P201207160241.htm
2012-07-16,三個慈善團體本周三分區賣旗,http://www.info.gov.hk/gia/general/201207/16/P201207160213.htm
2012-07-16,水塘存水數字,http://www.info.gov.hk/gia/general/201207/16/P201207160238.htm
2012-07-16,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/16/P201207160193.htm
2012-07-16,預防中暑及曬傷措施,http://www.info.gov.hk/gia/general/201207/16/P201207160177.htm
2012-07-16,房委會推出「屋小說」短片（附圖）,http://www.info.gov.hk/gia/general/201207/16/P201207130504.htm
2012-07-16,僱主應評估僱員中暑的風險,http://www.info.gov.hk/gia/general/201207/16/P201207160144.htm
2012-07-16,酷熱天氣警告已發出,http://www.info.gov.hk/gia/general/201207/16/P201207160141.htm
2012-07-17,立法會：署理發展局局長根據《建造業議會條例》動議的擬議決議案發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170628.htm
2012-07-17,商務及經濟發展局局長與傳媒談奧運轉播（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170618.htm
2012-07-17,調高工傷及職業病補償金額,http://www.info.gov.hk/gia/general/201207/17/P201207170612.htm
2012-07-17,立法會：署理發展局局長根據《建築物條例》動議的擬議決議案發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170607.htm
2012-07-17,立法會：食物及生局局長就《藥劑業及毒藥條例》動議決議案致辭全文,http://www.info.gov.hk/gia/general/201207/17/P201207170582.htm
2012-07-17,立法會：財經事務及庫務局局長就批准《２０１２年強制性公積金計劃（一般）（修訂）規例》而動議的決議案總結發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170581.htm
2012-07-17,立法會內務委員會主席指行政立法關係未有改善（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207170558.htm
2012-07-17,立法會：運輸及房屋局局長就《２０１２年大欖隧道及元朗引道（修訂）附例》動議議案的發言全文,http://www.info.gov.hk/gia/general/201207/17/P201207170340.htm
2012-07-17,立法會：運輸及房屋局局長就《２０１２年西區海底隧道（修訂）附例》動議議案的發言全文,http://www.info.gov.hk/gia/general/201207/17/P201207170336.htm
2012-07-17,立法會：財經事務及庫務局局長就批准《２０１２年強制性公積金計劃（一般）（修訂）規例》而動議的決議案致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170536.htm
2012-07-17,立法會：運輸及房屋局局長就《２０１２年大老山隧道（修訂）附例》動議議案的發言全文,http://www.info.gov.hk/gia/general/201207/17/P201207170333.htm
2012-07-17,立法會：運輸及房屋局局長就《２０１２年東區海底隧道行車隧道（修訂）附例》動議議案的發言全文,http://www.info.gov.hk/gia/general/201207/17/P201207170331.htm
2012-07-17,發展局與巴塞隆拿舉辦研討會　分享發展海濱經驗（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207170500.htm
2012-07-17,立法會：民政事務局局長根據《法律援助條例》動議的擬議決議案總結發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170518.htm
2012-07-17,立法會：政務司司長就委任終審法院常任及非常任法官動議決議案總結發言（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170514.htm
2012-07-17,財委會主席促請政府提交撥款建議前必須充分諮詢立法會（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207170472.htm
2012-07-17,油麻地戲院隆重開幕　致力推動粵劇發展（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207160570.htm
2012-07-17,有關耳道潤滑劑的安全警示,http://www.info.gov.hk/gia/general/201207/17/P201207170493.htm
2012-07-17,行政長官出席油麻地戲院開幕典禮致辭全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/17/P201207170479.htm
2012-07-17,「愛自己‧愛家人‧愛香港‧愛國家」公民教育展覽於書展舉行,http://www.info.gov.hk/gia/general/201207/17/P201207170466.htm
2012-07-17,立法會：民政事務局局長根據《法律援助條例》動議的擬議決議案首次發言致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170462.htm
2012-07-17,證監會繼金管局的調查後對法國興業銀行採取執法行動,http://www.info.gov.hk/gia/general/201207/17/P201207170453.htm
2012-07-17,內地司機因在港開辦提供跨境運輸服務的業務被囚,http://www.info.gov.hk/gia/general/201207/17/P201207170455.htm
2012-07-17,屯門醫院抗萬古霉素腸道鏈球菌個案組群最新情況,http://www.info.gov.hk/gia/general/201207/17/P201207170410.htm
2012-07-17,內地與香港信息科技及通訊產業創新創業高峰論壇（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207170225.htm
2012-07-17,立法會：政務司司長就委任終審法院常任及非常任法官動議決議案致辭全文,http://www.info.gov.hk/gia/general/201207/17/P201207170408.htm
2012-07-17,二零一二年五月份對外商品貿易貨量及價格統計,http://www.info.gov.hk/gia/general/201207/17/P201207170320.htm
2012-07-17,港匯指數,http://www.info.gov.hk/gia/general/201207/17/P201207170221.htm
2012-07-17,政府年報在書展開售（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207170265.htm
2012-07-17,二零一二年七月號《香港統計月刊》現已出版,http://www.info.gov.hk/gia/general/201207/17/P201207170312.htm
2012-07-17,生防護中心調查一宗退伍軍人症個案,http://www.info.gov.hk/gia/general/201207/17/P201207170344.htm
2012-07-17,立法會：律政司司長在《２０１２年成文法（雜項規定）條例草案》全體委員會審議階段就動議修正第２至３２及３４至７１條的回應發言全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170325.htm
2012-07-17,立法會：律政司司長恢復二讀辯論《２０１２年成文法（雜項規定）條例草案》致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207160474.htm
2012-07-17,香港金融管理局外匯基金票據投標結果,http://www.info.gov.hk/gia/general/201207/17/P201207170298.htm
2012-07-17,政務司司長前赴廣州出席珠江論壇,http://www.info.gov.hk/gia/general/201207/17/P201207170257.htm
2012-07-17,立法會選舉明日開始接受提名,http://www.info.gov.hk/gia/general/201207/17/P201207170211.htm
2012-07-17,懲教職員制止在囚人士企圖自殺,http://www.info.gov.hk/gia/general/201207/17/P201207170261.htm
2012-07-17,商務及經濟發展局局長在《２０１２年商品說明（不良營商手法）（修訂）條例草案》通過後與傳媒談話內容（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170269.htm
2012-07-17,粵港雲計算服務和標準專家委員會成立（附圖）,http://www.info.gov.hk/gia/general/201207/17/P201207170222.htm
2012-07-17,財經事務及庫務局局長與傳媒談話內容（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170215.htm
2012-07-17,立法會通過條例草案打擊不良營商手法,http://www.info.gov.hk/gia/general/201207/17/P201207170208.htm
2012-07-17,立法會：商務及經濟發展局局長動議三讀《２０１２年商品說明（不良營商手法）（修訂）條例草案》致辭全文（只有中文）,http://www.info.gov.hk/gia/general/201207/17/P201207170205.htm
2012-07-17,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/17/P201207170172.htm
2012-07-18,規劃署澄清「２００９年全港工業用地分區研究」所採用的土地改劃準則,http://www.info.gov.hk/gia/general/201207/18/P201207180645.htm
2012-07-18,立法會選舉接獲３９份提名表格,http://www.info.gov.hk/gia/general/201207/18/P201207180610.htm
2012-07-18,土木工程拓展署就「東涌新市鎮擴展研究」的聲明,http://www.info.gov.hk/gia/general/201207/18/P201207180609.htm
2012-07-18,政務司司長在廣州會見傳媒談話全文（只有中文）,http://www.info.gov.hk/gia/general/201207/18/P201207180576.htm
2012-07-18,政府新聞處參與香港書展２０１２（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180543.htm
2012-07-18,海關搗破集團利用跨境私家車走私香煙（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180546.htm
2012-07-18,生防護中心現正調查一宗角膜結膜炎爆發個案,http://www.info.gov.hk/gia/general/201207/18/P201207180559.htm
2012-07-18,財政司司長出席香港書展２０１２招待酒會致辭全文（只有中文）（附圖／短片）,http://www.info.gov.hk/gia/general/201207/18/P201207180408.htm
2012-07-18,政務司司長廣東省粵港澳合作促進會第二屆理事會就職典禮暨第五屆珠江論壇致辭全文（只有中文）（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180548.htm
2012-07-18,運輸及房屋局局長談東邊街交通意外（只有中文）,http://www.info.gov.hk/gia/general/201207/18/P201207180528.htm
2012-07-18,財經事務及庫務局局長接見參加交流計劃的上海大學生（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180461.htm
2012-07-18,全港行人道路安全運動,http://www.info.gov.hk/gia/general/201207/18/P201207180537.htm
2012-07-18,食物及生局局長視察母嬰健康服務及骨灰龕設施（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180410.htm
2012-07-18,教育局局長與傳媒談話全文,http://www.info.gov.hk/gia/general/201207/18/P201207180490.htm
2012-07-18,違例經營旅館者被判罰,http://www.info.gov.hk/gia/general/201207/18/P201207180475.htm
2012-07-18,兩幅政府土地公開招標出售,http://www.info.gov.hk/gia/general/201207/18/P201207180413.htm
2012-07-18,政府委任公務員薪俸及服務條件常務委員會主席及委員,http://www.info.gov.hk/gia/general/201207/18/P201207180404.htm
2012-07-18,港匯指數,http://www.info.gov.hk/gia/general/201207/18/P201207180238.htm
2012-07-18,行政長官到訪葵涌海關大樓（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180400.htm
2012-07-18,食物及生局局長談話內容,http://www.info.gov.hk/gia/general/201207/18/P201207180385.htm
2012-07-18,警隊推出流動應用程式（附圖）,http://www.info.gov.hk/gia/general/201207/18/P201207180402.htm
2012-07-18,雪糕和冰凍甜點含菌量調查結果,http://www.info.gov.hk/gia/general/201207/18/P201207180303.htm
2012-07-18,進出口貨品報關費由八月一日起減半,http://www.info.gov.hk/gia/general/201207/18/P201207180286.htm
2012-07-18,三個慈善團體本周六分區賣旗,http://www.info.gov.hk/gia/general/201207/18/P201207180244.htm
2012-07-18,二○一二年正式選民登記冊今日發表,http://www.info.gov.hk/gia/general/201207/18/P201207180296.htm
2012-07-18,泳灘懸掛紅旗,http://www.info.gov.hk/gia/general/201207/18/P201207180252.htm
2012-07-18,升旗儀式取消,http://www.info.gov.hk/gia/general/201207/18/P201207180169.htm
2012-07-18,渠務署籲請市民報告水浸,http://www.info.gov.hk/gia/general/201207/18/P201207180148.htm
2012-07-18,星期三分區賣旗日,http://www.info.gov.hk/gia/general/201207/18/P201207170187.htm
